위도,경도
35.93156108,128.563146
35.90515004,128.56296229999998
35.89836118,128.57930919999998
35.89538603,128.575828
35.89345536,128.5762127
35.88867297,128.5696997
35.88867297,128.5696997
35.8898311,128.5610742
35.8898311,128.5610742
35.89836118,128.57930919999998
35.89447588,128.5675754
35.8898311,128.5610742
35.8898311,128.5610742
35.8898311,128.5610742
35.8898311,128.5610742
35.87733319,128.59646170000002
35.8914535,128.6038566
35.89256712,128.6047409
35.89375613,128.6030093
35.89004501,128.6013523
37.542711,126.74271920000001
35.89104648,128.6059248
35.89652368,128.61003200000002
35.89720335,128.6110785
35.90238032,128.61170320000002
35.941072999999996,128.5543727
35.93916208,128.5550213
35.89377375,128.6090629
35.89377375,128.6090629
35.89377375,128.6090629
35.89377375,128.6090629
35.89093933,128.60659840000002
35.89285578,128.6098518
35.88180651,128.6069871
35.88180651,128.6069871
35.88242711,128.60374879999998
35.88659565,128.60559170000002
35.88629636,128.6112825
35.88364984,128.6113254
35.88713607,128.6038791
35.88909849,128.6143217
35.88659565,128.60559170000002
35.90049559,128.6068257
35.90025864,128.61382340000003
35.89526277,128.62137990000002
35.89461348,128.6220753
35.89526277,128.62137990000002
35.89526277,128.62137990000002
35.94616316,128.5546673
35.93168424,128.5550631
35.89836118,128.57930919999998
35.89836118,128.57930919999998
35.89526277,128.62137990000002
35.88757363,128.58294640000003
35.87724893,128.5926647
35.8933016,128.58996399999998
35.89377375,128.6090629
35.89722774,128.6027042
35.89104648,128.6059248
35.89377375,128.6090629
35.89470794,128.60443610000002
35.8920346,128.59125659999998
35.89473466,128.5882483
35.89128415,128.5890054
35.88301806,128.5861564
35.87963102,128.60267530000002
35.87486619,128.6091413
35.88431226,128.6043496
35.88431226,128.6043496
35.88431226,128.6043496
35.89419058,128.6011669
35.89678912,128.6016434
35.89104648,128.6059248
35.90140838,128.6065689
35.89154926,128.5959824
35.89623111,128.5951791
35.92990667,128.5449716
35.88989334,128.5776761
35.88867297,128.5696997
35.88867297,128.5696997
35.88867297,128.5696997
35.88989334,128.5776761
35.88867297,128.5696997
35.89872725,128.5788096
35.88723663,128.5783228
35.88623358,128.58243810000002
35.88802114,128.581656
35.88408994,128.5841447
35.88623316,128.580491
35.88623358,128.58243810000002
35.88781541,128.5802848
35.88803765,128.5827721
35.90868017,128.6104761
35.88028319,128.5948636
35.88338799,128.5987608
35.87604689,128.599077
35.89031801,128.5872373
35.94426515,128.54881509999998
35.92943275,128.54589579999998
35.93092533,128.5449343
35.9302193,128.5512419
35.93325493,128.5518879
35.93717123,128.54476640000001
35.94497242,128.5511611
35.8748935,128.60707879999998
35.87744154,128.60541990000002
35.87664626,128.5950555
35.87724893,128.5926647
35.877870200000004,128.5857581
35.8773027,128.5987311
35.87960404,128.5831811
35.8766329,128.6035994
35.88152381,128.5975294
35.88408481,128.6009608
35.88002784,128.60199440000002
35.8748935,128.60707879999998
35.8748935,128.60707879999998
35.87924963,128.6026119
35.8748935,128.60707879999998
35.87695983,128.60175719999998
35.8748935,128.60707879999998
35.88869225,128.5929184
35.887263700000005,128.596993
35.8938443,128.58337790000002
35.89371938,128.59002859999998
35.89462057,128.5900122
35.896543799999996,128.5890978
35.89698438,128.5900278
35.9015759,128.5860551
35.92741005,128.55608600000002
35.92862298,128.5495201
35.92761837,128.5486904
35.92970697,128.5485495
35.92771303,128.5482365
35.92905631,128.5496267
35.92757107,128.54917759999998
35.92945364,128.55144769999998
35.92732892,128.5497322
35.94037563,128.55655359999997
35.92661052,128.5503013
35.88867297,128.5696997
35.88867297,128.5696997
35.8898311,128.5610742
35.8898311,128.5610742
35.8898311,128.5610742
35.8929865,128.5591288
35.8898311,128.5610742
35.931374700000006,128.557711
35.8898311,128.5610742
35.87750098,128.5952941
35.89213231,128.62144809999998
35.94355567,128.5599291
35.93131704,128.5559931
35.88072859,128.59843270000002
35.89622155,128.5726379
35.94104819,128.5446936
35.94386972,128.5445986
35.94410063,128.54566780000002
35.94424575,128.5471319
35.93807062,128.5526188
35.9389234,128.5660435
35.90182755,128.5664859
35.90040828,128.5646437
35.88820139,128.5806918
35.9210095,128.6033264
35.93733721,128.5581853
35.90725206,128.6151458
35.96363513,128.5568502
35.90003894,128.6222779
35.905774,128.6160608
35.89796474,128.6106083
35.89377121,128.6053807
35.9030285,128.6070134
35.92133270000001,128.5970475
35.920900700000004,128.5971581
35.904004799999996,128.60862790000002
35.907838700000006,128.6083227
35.87695466,128.604501
35.910238799999995,128.612293
35.9528191,128.5554145
35.94153605,128.5657163
35.94307205,128.5420358
35.89503549,128.6140324
35.8906191,128.61627479999999
35.89532315,128.58294650000002
35.89818443,128.55125690000003
35.9077608,128.605559
35.90621166,128.60476809999997
35.91200881,128.5771953
35.87610607,128.6016615
35.879228000000005,128.600019
35.92703788,128.5412594
35.89155443,128.5660515
35.9061485,128.6117408
35.94286226,128.5463893
35.89220587,128.5679626
35.93292828,128.5503945
35.87695476,128.59625970000002
35.875613,128.6053331
35.88880316,128.5764994
35.877858700000004,128.6006471
35.87688665,128.5951518
35.89060717,128.5648608
35.87990804,128.6104856
35.89725996,128.5703747
35.88553119,128.58146029999997
35.88780656,128.5746524
35.88939489,128.5671873
35.8878395,128.5922723
35.87766279,128.5985705
35.88518404,128.6049054
35.87792093,128.60101809999998
35.9349066,128.5492023
35.94325188,128.5593616
35.89682125,128.6136501
35.94245761,128.5589261
35.8852831,128.5857108
35.88970924,128.5646922
35.92433357,128.59864960000002
35.88926955,128.5675428
35.87688665,128.5951518
35.89181778,128.56741670000002
35.892081899999994,128.56937630000002
35.89122502,128.56643490000002
35.9440102,128.5620563
35.88693060000001,128.5985068
35.89212138,128.5648666
35.884616799999996,128.5975673
35.94248568,128.5589261
35.89322494,128.5976695
35.893295,128.60856840000002
35.89336757,128.61731229999998
35.89900362,128.606822
35.93129001,128.564128
35.93129001,128.564128
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
37.529897999999996,126.7257395
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
35.571113200000006,128.1690182
35.56706629999999,128.1623023
35.5674076,128.1631634
35.566781799999994,128.159312
35.5689031,128.15696640000002
35.5667737,128.1586501
35.568825200000006,128.154484
35.567687899999996,128.1625242
35.562534899999996,128.16036259999998
35.5616781,128.160725
35.564947700000005,128.15573419999998
35.5611827,128.16048130000001
35.565302700000004,128.16659099999998
35.5664964,128.1569838
35.5654834,128.1596735
35.566831,128.156135
35.5679986,128.1593476
35.565212200000005,128.1602687
35.565770799999996,128.1604243
35.5630885,128.1575508
35.563377100000004,128.157452
35.5628451,128.1575503
35.5650064,128.1657951
35.5652272,128.15569059999999
35.5655334,128.15588970000002
35.5656773,128.1561438
35.563123,128.15869809999998
35.563082200000004,128.1554327
35.5659645,128.157082
35.56762379999999,128.1565116
35.5694763,128.1597918
35.5636032,128.16364109999998
35.5629576,128.1610805
35.5646356,128.1600469
35.565372100000005,128.1619679
35.5627875,128.1601977
35.5677801,128.161024
35.564539,128.1580941
35.571498999999996,128.16377849999998
35.5674061,128.16428870000001
35.5676525,128.1620497
35.5643593,128.1643818
35.5649604,128.1598159
35.5627585,128.1616979
35.563063899999996,128.15564229999998
35.5669829,128.1639458
35.568113700000005,128.1609585
35.5663279,128.1617271
35.62777620000001,128.04294720000001
35.6277134,128.042086
35.7751706,128.1263679
35.7796124,128.1281115
35.55926289999999,128.2630422
35.5589468,128.263339
35.558819899999996,128.26364750000002
35.5601842,128.2663214
35.56199960000001,128.2687102
35.560224600000005,128.2559635
35.4142009,128.1232803
35.413154399999996,128.12412659999998
35.4115688,128.12323229999998
35.4140588,128.12112199999999
35.468897399999996,128.0019398
35.4804261,128.0060395
35.436118,128.0336154
36.44841751,126.8013442
36.4455694,126.8023116
36.44537598,126.7987814
36.45152269,126.8044233
36.44868459,126.8053231
36.44765139,126.80466990000001
36.45284118,126.8036588
36.43629632,126.88555929999998
36.41002174,126.85239299999999
36.4095527,126.84931040000001
36.40858688,126.8524419
36.41059417,126.9480176
36.41146686,126.95067179999998
36.4507562,126.8005804
36.41487536,126.9216899
36.45126561,126.8032314
36.4526506183,126.8031797856
36.44877242,126.802829
36.4544288524,126.8039267117
36.45048888,126.8053645
36.4489830759,126.8041205623
36.45198544,126.80713829999999
36.41232927,126.94841809999998
36.78014518,126.45792250000001
36.78337622,126.4512888
36.782674799999995,126.4515419
36.78230459,126.4534535
36.78437012,126.44429709999999
36.78174228,126.4494027
36.77907074,126.4491229
36.77930565,126.4513239
36.78065718,126.45141389999999
36.77274347,126.45342360000001
36.93920307,126.43375479999999
36.77607217,126.459919
36.71390476,126.54427849999999
36.77473315,126.46197360000001
36.792921299999996,126.50585509999999
36.71296384,126.5444957
36.77898251,126.43997179999998
36.77853648,126.4520696
36.78299961,126.4551619
36.78347068,126.4508246
36.78169341,126.46019170000001
36.78102577,126.462098
36.78033994,126.4620774
36.80005397,126.441524
36.78147584,126.4525300235
36.83877756,126.4607886
36.81141364,126.58566359999999
36.86459289,126.43400359999998
36.66606942,126.53291809999999
36.66588049,126.53324750000002
36.78251362,126.45010479999999
36.83788931,126.462273
36.78906991,126.50703370000001
36.78906991,126.50703370000001
36.78814432,126.50771259999999
36.7868191,126.50820120000002
36.65985845,126.53141140000001
36.94085026,126.4395331
36.77944762,126.4653656
36.74672755,126.4475202
36.77696785,126.4603528
36.77536151,126.46000829999998
36.78882316,126.46037890000001
36.78547199,126.4531827
36.77258508,126.45480420000001
36.77957545,126.45599569999999
36.77385218,126.44974760000001
36.77346198,126.45083390000002
36.77267171,126.44978049999999
36.77883594,126.45417350000001
36.93960444,126.42660479999999
36.93782849,126.42552020000001
36.93907465,126.4291388
36.93988956,126.43005259999998
36.77419971,126.4530437
36.77502528,126.4531953
36.77436426,126.45324270000002
36.78637749,126.44591580000001
36.96676863,126.33645290000001
36.78637749,126.44591580000001
36.78697946,126.4555436
36.78099021,126.45700890000002
36.78625836,126.45453290000002
36.77913776,126.46197520000001
36.777936600000004,126.45023049999999
36.77376588,126.4511975
36.78488208,126.44095890000001
36.77936452,126.4572439
36.78352327,126.4447037
36.78065738,126.4505996
36.77373503,126.45060349999999
36.77051757,126.4513706
36.7793417,126.46656029999998
36.76877427,126.46506049999999
36.77161432,126.44736359999999
36.77134036,126.45148540000001
36.77266515,126.4488713
36.77244882,126.4490325
36.71446668,126.54715459999998
36.77157705,126.4498793
36.93992904,126.43135359999998
36.77422745,126.44862909999999
36.78432264,126.44904450000001
36.74553227,126.44886890000001
37.00079536,126.45206019999999
36.77151102,126.44931880000001
36.78216822,126.4512345
36.77342677,126.4584071
,
36.78211243,126.4512896
36.78211243,126.4512896
36.78140447,126.46430600000001
36.71496618,126.3923061
36.93980813,126.4317522
36.75404252,126.4254389
36.71012755,126.54882190000001
36.78294544,126.4616512
36.7729276,126.45122040000001
36.77619337,126.46446359999999
36.77367239,126.4617591
36.77028766,126.4380799979
36.82598561,126.446924
36.77701332,126.448769
36.78511852,126.45912320000001
36.78332314,126.46223810000001
36.77559859,126.4598098
36.93930212,126.4323807
36.78009234,126.46144540000002
36.93771887,126.43484479999998
36.77659655,126.4483972
36.77888022,126.4538264
36.9394255,126.42853219999999
36.82795649,126.444681
36.93832975,126.42871219999999
36.93988956,126.43005259999998
36.939223600000005,126.4343946
36.78161713,126.4676191
36.77696742,126.44517659999998
36.93950049,126.4287432
36.82199201,126.4516836
36.62480545,126.36669509999999
36.77130775,126.45423100000001
36.76787343,126.4602697
36.77017755,126.46321609999998
36.783112,126.46062479999999
36.93944622,126.42999259999999
36.82687221,126.4445473
36.82698797,126.4450618
36.82757972,126.4466476
36.82708271,126.4464422
36.93959434,126.43179579999999
36.93883244,126.42728559999999
36.82793518,126.44548200000001
36.78867526,126.4554277
36.77876657,126.46713500000001
36.77634603,126.4431345
36.77188091,126.4473334
36.941311400000004,126.4289342
36.82835373,126.44714520000001
36.70808663,126.54925729999998
36.77081468,126.4584887
36.93844393,126.43725570000001
36.78268234,126.4476146
36.7803936,126.444984
36.77429116,126.45337479999999
36.77368603,126.45621979999999
36.79008628,126.45975559999998
36.7697687,126.4514703
36.78580884,126.4609268
36.76809669,126.44682250000001
36.82730719,126.45698540000001
36.94064829999999,126.4295805
36.76917523,126.4705231
36.77454778,126.4454108
36.772183399999996,126.4481925
35.062149,129.0820953
35.1321062,129.1160951
35.13272835,129.1153521
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
36.75146046,126.2983027
,
,
,
36.6825894,126.1498574
,
36.75521401,126.2942684
,
,
36.74855133,126.2933665
,
36.75557146,126.31184950000001
,
,
,
,
,
35.51885089,128.5510922
35.51810563,128.5511616
35.519806,128.5064932
35.54213931,128.49736629999998
35.55154117,128.4841398
35.54185172,128.514906
35.54040923,128.5074737
35.5454113,128.49505390000002
35.54648710000001,128.4971563
35.54166988,128.4915096
35.53982912,128.50138529999998
35.54007385,128.4973588
35.54191336,128.4989273
35.54241976,128.502351
35.53696971,128.49514720000002
35.539549,128.500575
35.54248242,128.497613
35.53883689,128.50255049999998
35.5434566,128.50028970000002
35.54178042,128.4992694
35.540341999999995,128.5033104
35.53921305,128.498766
35.53246375,128.5037085
35.51987379,128.4980254
35.53867869,128.50262379999998
35.54020353,128.4875159
35.5395154,128.49498459999998
35.38690629,128.4771376
35.44317481,128.42689740000003
35.39215041,128.4552078
35.39287852,128.4867797
35.38980707,128.4767467
35.38918233,128.4834641
35.39056406,128.48204760000002
35.38817494,128.4802078
35.38643232,128.4765483
35.3872868,128.4816733
35.56573772,128.5642426
35.480989,128.5019591
35.57682327,128.3875293
35.54630638,128.42909479999997
35.52211848,128.3879884
35.54431283,128.47343610000001
35.4910469,128.5114138
35.45726421,128.5347037
35.45364221,128.52830459999998
35.45704119,128.5325985
35.45859753,128.5309352
35.45363265,128.5279211
35.45555885,128.5280985
35.45752469,128.5347916
35.44820441,128.5254813
35.38592992,128.57035459999997
35.39005087,128.54233100000002
35.39905659,128.5462601
35.39063623,128.5426047
35.43750899,128.5940456
35.43695376,128.593434
35.44264671,128.58728689999998
35.43177633,128.63182379999998
35.43459972,128.6017707
35.43101922,128.59277790000002
35.64484174,128.524605
35.62845347,128.4929123
35.61254264,128.4699949
35.613273299999996,128.47215590000002
35.57493198,128.4372759
35.58809084,128.4812269
35.54144074,128.5022313
35.39184016,128.4836023
35.5395761,128.49834199999998
35.5675623,128.4910322
35.388843,128.48253300000002
35.423512,128.609963
35.55467706,128.471148
,
35.54179499,128.506562
,
,
,
,
,
,
,
,
,
,
36.936599,127.69081399999999
36.94202342,127.68825530000001
36.94053101,127.688189
36.93208764,127.69082900000001
36.93917901,127.69122800000001
36.99152901,127.59702800000001
36.99631494,127.5948077
36.96747772,127.4853112
37.01944444,127.499678
37.02018401,127.498478
37.01908764,127.4999932
37.03223211,127.60498009999999
37.11694664,127.6364375
37.11762048,127.6362207
37.117923700000006,127.63939740000002
36.93772118,127.6893666
36.98976955,127.5882186
36.96472601,127.49373700000001
36.96884383,127.4853196
36.96856898,127.48861070000001
36.96707286,127.48688840000001
37.01553827,127.49332199999999
37.01452685,127.493804
37.10830901,127.64586670000001
37.48494497,130.9041943
37.48315539,130.9076885
37.49174596,130.90998290000002
37.48153802,130.9097592
35.161119,128.10651399999998
35.1581497,128.10521200000002
35.18092171,128.0893331
35.192941,128.081311
35.192941,128.081311
35.192941,128.081311
35.196051000000004,128.081906
35.194691999999996,128.0812226
35.19214021,128.08325290000002
35.192138,128.083253
35.19129099,128.08185759999998
35.19126436,128.08185759999998
35.191716,128.081155
35.195848,128.076184
35.180937,128.111964
35.184071,128.115548
35.18253401,128.1138012
35.18608843,128.1195717
35.180108000000004,128.111271
35.180172,128.11034899999999
35.182306,128.11318400000002
35.19722527,128.08262290000002
35.199532,128.080515
35.178563,128.105296
35.178298999999996,128.108216
35.177647,128.110741
35.194439,128.079192
35.196805,128.086706
35.195101,128.08789099999998
35.1870583,128.0705248
35.18213217,128.07111909999998
35.183124,128.0688994
35.18130961,128.0695584
35.193373,128.069331
35.19697451,128.08749609999998
35.194001,128.059766
35.193951,128.082574
35.19207246,128.08474009999998
35.17573195,128.1485146
35.175462599999996,128.14773449999998
35.17539558,128.1483395
35.17614412,128.148101
35.180034,128.065602
35.178637,128.064552
35.173596999999994,128.0657984
35.174419,128.062024
35.17022698,128.0646668
35.19001133,128.1232312
35.19001133,128.1232312
35.190211,128.122233
35.18361786,128.1191841
35.1847231,128.1204149
35.19203228,128.1209676
35.19205397,128.0889487
35.1722862,128.0619921
,
,
,
,
37.54529787,127.07118090000002
,
37.52953686,127.07828459999999
37.53864952,127.06817340000002
37.55404255,127.0802429
37.54769328,127.0732156
37.53826965,127.08786570000001
37.53915358,127.0913608
37.56991861,127.08468359999999
37.5529341,127.0928443
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
37.38902615,126.93653859999999
,
,
,
37.38309008,126.90160220000001
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
35.8862218,128.625566
35.879356,128.624347
37.47353416,126.6277612
35.88150257,128.6186897
35.87253665,128.61906090000002
35.874246,128.62350690000002
35.868188,128.625967
35.87553319,128.6272724
35.87163437,128.6265211
35.87163437,128.6265211
35.89703794,128.64247029999999
35.8985225,128.6362915
35.86981773,128.6231462
35.8750308,128.6280834
35.87619255,128.6267308
35.867538,128.6927497
35.88427648,128.61981070000002
35.87486373,128.6150706
35.881201000000004,128.6631126
35.89132596,128.6770200444
35.88000971,128.70139029999999
35.9122316,128.642024
35.89616391,128.6380569
35.872429,128.7024484
35.874769,128.64021409999998
35.867549,128.72368640000002
35.874531,128.6212185
35.88139481,128.6263987
35.87446276,128.6240382
35.863155,128.6978063
35.862964,128.6945742
35.8627967,128.6961424
35.909641,128.6398757
35.910218,128.65005459999998
35.90999148,128.6526558
35.87257768,128.7019733
35.952514,128.67695700000002
37.5689855,127.0057956
37.56771536,126.9744639
37.56592686,126.99559009999999
37.56800835,126.97999209999999
37.563186200000004,126.9799255
37.56794672,126.97799499999999
37.56557705,126.9696428
37.55825878,126.9758162
37.56830549,126.99572579999999
37.557527,126.9766087
37.567387,126.98929209999999
37.55909088,126.9738466
37.55909088,126.9738466
37.55909088,126.9738466
37.56097283,126.97701509999999
37.55909088,126.9738466
37.55909088,126.9738466
37.56369098,126.9812519
37.5613576,126.97299469999999
37.56845681,127.00535179999999
37.55909088,126.9738466
37.552153000000004,127.00570060000001
37.552118,127.00570060000001
37.565173,127.0170054
37.550508,127.00483899999999
37.552237,127.0133313
37.556504,127.0110187
37.55659975,126.99587140000001
37.55438305,127.0086101
37.558923,127.01340490000001
37.549029,127.0063055
37.55909088,126.9738466
37.56522056,127.0207514
37.559936,127.00132649999999
37.5554795,126.96481570000002
37.568242600000005,126.9799468
37.55631375,127.01599159999999
37.55923346,126.98550300000001
37.562026,127.014296
37.55950762,127.0120996
37.563676,126.99980079999999
37.55163344,127.0043909
37.56748249,127.01801100000002
35.182212,128.76790400000002
35.262141,128.869223
35.174901,128.814828
35.172109000000006,128.813425
35.171191,128.814872
35.202349,128.80834099999998
35.233287,128.884545
35.23773,128.863212
35.236903999999996,128.867904
35.233028000000004,128.87033
35.231336,128.884194
35.313497,128.730197
35.244142,128.879669
35.231914,128.874666
35.242663,128.877877
35.294267,128.73648300000002
35.327999,128.848056
,
35.235053,128.87579
35.314239,128.769828
35.239225,128.873923
35.218651,128.876423
35.23751,128.854712
35.238219,128.877675
35.239247,128.859653
35.240418,128.860901
35.240065,128.859003
35.236484000000004,128.994401
35.184191,128.773665
35.197932,128.814323
35.198401000000004,128.812741
35.347188,128.85523500000002
35.22227,128.872199
35.286821999999994,128.790933
35.313506,128.770159
35.22907,128.877891
35.234349,128.875624
35.230486,128.878705
35.245307000000004,128.912772
35.248065000000004,128.90995800000002
35.307784999999996,128.93086100000002
35.313046,128.90686100000002
35.341718,128.846498
35.308278,128.731123
35.26828,128.712903
35.224303000000006,128.910765
35.205653999999996,128.80914099999998
35.236148,128.814313
35.236101,128.830715
35.235367,128.920902
35.226237,128.922254
35.304853,128.71408200000002
35.320778999999995,128.75896
35.312326,128.716767
35.208954,128.850395
35.261289,128.773463
35.270685,128.774973
35.260309,128.77046
35.267841,128.769938
35.320361,128.802827
35.325291,128.803205
35.325004,128.800396
35.18929,128.866904
35.212634,128.831968
37.542626,126.719858
35.235828999999995,128.873435
35.222190000000005,128.927003
35.269382,128.910101
35.201652,128.797978
35.17954,128.80546
35.248622,128.748925
35.30254,128.730404
35.322843,128.800347
35.213877000000004,128.84668100000002
35.225187,128.88521
35.227523,128.90095300000002
35.250192,128.90875
35.235397999999996,128.88198
35.174223,128.814636
35.194371999999994,128.80336100000002
35.235476,128.884274
35.20084,128.814636
35.302461,128.732825
35.23475,128.867924
35.23281,128.881043
35.26273,128.86803500000002
35.236529,128.882442
35.236195,128.865744
35.245069,128.867669
35.321919,128.85740900000002
35.174552,128.800892
35.177519000000004,128.785661
35.225522,128.733113
35.251635,128.89374899999999
35.251635,128.89374899999999
35.373785,128.819155
35.226462,128.890019
35.85912761,129.2251771
35.83307781,129.2139598
35.79808003,129.1393974
35.84539406,129.21631200000002
35.84255957,129.203486
35.8561748,129.2247246
35.84218457,129.2140326
35.8435315,129.1838878
35.85448406,129.2070592
35.84692522,129.21601809999999
35.84383404,129.2103741
35.84211617,129.2167208
35.84575272,129.2145071
37.47427289,126.62160149999998
35.8431662,129.2162719
35.84515373,129.2100145
35.84275287,129.2152583
35.84079945,129.2033957
35.84079945,129.2033957
35.85619791,129.2247236
35.85948325,129.22463290000002
35.86431082,129.21165390000002
35.83591031,129.21778700000002
35.83479378,129.2265702
35.84265307,129.18649879999998
35.84486364,129.20614709999998
35.84363211,129.2099771
35.84221759,129.2106928
35.84305997,129.2150797
37.47366391,126.6171594
37.47318976,126.6232574
37.47408104,126.62134009999998
37.47440655,126.6217003
37.47205911,126.6224446
37.47248658,126.62177949999999
37.47232356,126.6206165
37.47173179,126.6215193
37.4728737,126.6247332
37.47249269,126.62505159999998
37.47464348,126.62707579999999
37.47329178,126.62360509999999
37.47248808,126.62247409999999
37.47248808,126.62247409999999
37.47163519,126.6217414
37.47083943,126.62309740000002
37.46826681,126.62899750000001
37.46821127,126.6282965
37.46689738,126.62788290000002
37.44904199,126.5936473
37.44713399,126.59637439999999
37.44713399,126.59637439999999
37.44713399,126.59637439999999
37.45048370000001,126.60430079999999
37.45267739,126.5986095
37.45579478,126.60715990000001
37.44442351,126.62222179999999
37.45368797,126.60762749999999
37.45636214,126.6065376
37.45989456,126.6082508
37.45758397,126.60439720000001
37.44800115,126.62210900000001
37.44800115,126.62210900000001
37.44218438,126.6172800219
37.44800115,126.62210900000001
37.44936976,126.5978044
37.44307764,126.6231146
37.46660835,126.6369229
37.4655985,126.6366882
37.46548365,126.63822479999999
37.46511108,126.63875230000001
37.46474104,126.63913840000001
37.46578078,126.6373655
37.46553162,126.6372085
37.4664395,126.6335959
37.46662097,126.6340065
37.46770767,126.63578270000001
37.4683036,126.6350247
37.46733171,126.63066599999999
37.46736843,126.63214440000002
37.46766155,126.6302168
37.46509549,126.63602140000002
37.43303678,126.6197392
37.43303678,126.6197392
37.43169473,126.6238225
37.46559035,126.6384956
37.46672574,126.63877169999999
37.46637847,126.63835279999999
37.46914317,126.63848870000001
37.46892658,126.6371966
37.46830605,126.6369916
37.46799259,126.63702020000001
37.46702827,126.63752679999999
37.46682286,126.63753229999999
37.46827128,126.63857879999999
37.470027200000004,126.6388281
37.46868666,126.64005990000001
37.47070157,126.63661370000001
37.4704239,126.6377365
37.47032492,126.6371898
37.46935734,126.63663829999999
37.46842419,126.63673329999999
37.46930778,126.6345902
37.46933782,126.6338169
37.46909134,126.63336140000001
37.47117766,126.63207150000001
37.46979113,126.6323993
37.47247394,126.62824409999999
37.47216051,126.63405630000001
37.47571123,126.62967069999999
37.47721729,126.6291077
37.47612035,126.6268288
37.4789068,126.62699920000001
37.47787232,126.6235505
37.4783688,126.627826
37.47308103,126.62875659999999
37.474516200000004,126.62329479999998
37.47790615,126.6183678
37.47693012,126.61857179999998
37.47877173,126.61855790000001
37.46788014,126.60531509999998
37.47855672,126.6156014
37.46788014,126.60531509999998
37.46788014,126.60531509999998
37.47147168,126.59628880000001
37.47014308,126.60027109999999
37.48040581,126.6246412
37.48059047,126.62377649999999
37.48039099,126.6245147
37.4801593,126.6253253
37.48069717,126.6210761
37.48030713,126.6208248
37.47962668,126.6207936
37.47955473,126.6222125
37.48007965,126.62181640000001
37.47827333,126.61935179999999
37.47823185,126.6187822
37.47798202,126.61954320000001
37.48009974,126.6202154
37.47996879,126.61984070000001
37.4725381,126.6235252
37.47076338,126.6275291
37.4731039,126.61903995610001
37.470588299999996,126.6237378
37.473838,126.62571899999999
37.47420666,126.6234332
37.46812412,126.6288399
37.469207399999995,126.6286006
37.45549582,126.6018268
37.45058625,126.6004817
,126.6010854
37.4667021,126.63568899999999
37.4661154,126.63659779999999
37.4674203,126.63376070000001
37.46836472,126.6338126
37.46880798,126.6328979
37.46702422,126.63298200000001
37.46682825,126.632925
37.4655811,126.6380357
37.45998591,126.63749750000001
37.46890033,126.6407154
37.46631591,126.6378074
37.46700706,126.64157709999999
37.47034893,126.63594540000001
37.4703278,126.6354643
37.46887503,126.6355274
37.4694662,126.63386580000001
37.4701448,126.6335008
37.469745200000006,126.6340058
37.470046,126.63406210000001
37.46995666,126.63351609999998
37.4708464,126.6326953
37.46974989,126.6353749
37.472221000000005,126.62703190000002
37.47153624,126.63084669999999
37.47590775,126.6268389
37.47711266,126.62950090000001
37.47379456,126.6321943
37.47283289,126.63231909999999
37.478812299999994,126.6266091
37.47346239,126.63053909999998
37.47507754,126.6287196
37.47605364,126.61835459999999
37.47743131,126.59852859999998
37.475151399999994,126.601951
37.47541558,126.6016908
37.47525477,126.601345
37.474943599999996,126.6016875
37.476620600000004,126.60041319999999
37.47809317,126.61491640000001
37.47902422,126.6186244
37.47877173,126.61855790000001
